 2.756893e-30, 4.071807e-01, 1.449009e-51, 1.381875e-01, 8.887670e-03, 5.507458e-08
 1.385856e-01, 3.446684e-01, 1.209894e-16, 2.797696e-01, 2.892836e-02, 1.659758e+00
 8.367493e-02, 3.580455e-01, 9.533310e-09, 2.675731e-01, 2.787215e-02, 5.594406e-01
 4.627790e-02, 3.932508e-01, 1.901836e-19, 1.944375e-01, 2.082357e-02, 1.310899e+00
 5.826177e-02, 2.127885e-01, 1.055588e-66, 1.717877e-01, 1.043022e+03, 1.214220e+05
 4.927671e-22, 4.590661e-01, 5.620948e-13, 3.467439e-01, 9.329054e-03, 3.638833e-02
 5.766445e-02, 3.945611e-01, 2.278923e-32, 2.729434e-01, 3.998186e+01, 1.793150e+03
 1.381514e-02, 3.885298e-01, 6.164377e-06, 2.163562e-01, 1.354070e-01, 7.620385e+00
 7.604325e-02, 3.522302e-01, 1.074943e-09, 2.296198e-01, 3.186855e-02, 1.309748e+00
 2.347062e-02, 3.590366e-01, 1.055772e-07, 2.564606e-01, 5.889261e-02, 1.783699e+00
 0.000000e+00, 2.801206e-01,8.476531e-247, 2.374786e-01, 4.044579e+02, 2.846106e+04
 2.487507e-02, 3.965421e-01, 2.732313e-12, 2.692136e-01, 1.161248e+03, 6.113580e+04
 1.415080e-64, 5.510487e-01, 1.183548e-24, 2.379973e-01, 3.778041e+03, 1.604562e+05
 1.370845e-01, 4.011103e-01, 1.333256e-53, 2.984500e-01, 7.435507e+03, 4.307262e+05
 9.957139e-02, 3.596792e-01, 9.297029e-58, 2.616762e-01, 1.643821e+03, 8.141880e+04
 2.281873e-02, 3.822199e-01, 2.962111e-08, 2.366470e-01, 8.493635e-03, 1.765636e-01
 7.882697e-02, 2.785755e-01, 2.107134e-18, 2.016611e-01, 9.433664e-03, 1.851065e-08
 6.702664e-02, 3.575782e-01, 9.267029e-44, 1.793349e-01, 9.934439e+02, 5.739700e+04
 1.267849e-01, 3.616917e-01, 2.322248e-09, 2.406926e-01, 2.401139e-02, 9.082091e-01
 3.313195e-30, 1.931620e-01, 2.977866e-32, 2.002633e-01, 4.748192e+03, 2.790718e+05
 1.375251e-01, 2.855964e-01, 3.758026e-65, 2.144433e-01, 1.022042e+03, 7.610222e+04
 2.430071e-02, 3.387227e-01, 4.184974e-08, 2.872409e-01, 1.166923e-02, 1.497830e-01
 6.610500e-02, 3.359609e-01, 9.620062e-15, 2.448992e-01, 1.888740e-02, 9.656076e-01
 5.202223e-02, 3.292662e-01, 5.840162e-10, 2.965972e-01, 7.352276e-03, 1.482840e-02
 7.685341e-02, 2.150572e-01, 2.904275e-49, 2.011626e-01, 3.892975e+02, 2.211606e+04
 1.076956e-05, 3.847065e-01, 1.332717e-06, 2.581887e-01, 1.242460e-02, 9.445709e-03
 5.389153e-02, 3.173252e-01, 3.634947e-47, 1.331411e-01, 3.166487e+03, 2.229461e+05
 6.630311e-02, 2.991556e-01, 4.832614e-44, 2.318749e-01, 4.360504e+03, 2.000707e+05
 8.322327e-02, 3.564581e-01, 3.168706e-38, 2.266956e-01, 1.019254e+01, 5.476571e+02
 3.745118e-02, 2.821708e-01, 2.779914e-04, 2.407916e-01, 7.790136e-03, 5.526766e-02
 5.304488e-02, 3.113646e-01, 3.237391e-62, 2.084554e-01, 6.750609e+02, 5.078373e+04
 2.164981e-02, 4.914530e-01, 4.642734e-07, 2.869851e-01, 2.314381e-02, 4.656755e-01
 2.901508e-02, 3.186266e-01, 9.302592e-40, 2.595477e-01, 2.117942e+01, 1.384435e+03
 1.316789e-01, 3.931736e-01, 4.426400e-43, 2.438197e-01, 1.192215e+04, 8.009138e+05
 7.916375e-02, 3.304609e-01, 2.091137e-41, 2.489108e-01, 5.504403e+03, 3.410322e+05
 4.775788e-02, 2.870720e-01, 7.597291e-79, 2.072176e-01, 3.893686e+02, 1.926151e+04
 2.668899e-02, 3.321261e-01, 5.628086e-17, 2.260173e-01, 9.636401e+02, 5.928477e+04
 7.068423e-02, 2.338445e-01, 1.077919e-73, 1.826627e-01, 5.017528e+02, 3.389338e+04
 6.728185e-02, 2.949951e-01, 9.482025e-21, 2.236554e-01, 8.263186e-03, 7.761335e-02
 6.695378e-02, 2.598687e-01, 5.314871e-24, 2.047867e-01, 1.482608e+01, 6.219635e+02
 9.667969e-02, 3.429309e-01, 2.244150e-38, 2.574903e-01, 1.340960e+02, 5.167740e+03
